544	0.884937986
545	0.88467219
546	0.88440849
547	0.884185974
548	0.883943376
549	0.883619419
550	0.88315282
551	0.881559137
552	0.87835493
553	0.874230418
554	0.869875828
555	0.865981394
556	0.862520015
557	0.85903155
558	0.855556633
559	0.852135894
560	0.848809968
561	0.845600219
562	0.842476386
563	0.839401631
564	0.836339151
565	0.833252131
566	0.829771831
567	0.825922801
568	0.82225814
569	0.819330934
570	0.817694293
571	0.817010907
572	0.81651982
573	0.816138611
574	0.815784869
575	0.815376193
576	0.814976157
577	0.814639706
578	0.814271466
579	0.81377605
580	0.813058093
581	0.810336748
582	0.804721565
583	0.797452755
584	0.78977055
585	0.782915153
586	0.775921994
587	0.767964257
588	0.760488804
589	0.754942502
590	0.752772213
591	0.753175755
592	0.754207016
593	0.755596977
594	0.757076614
595	0.758376906
596	0.759677198
597	0.761156835
598	0.762546795
599	0.763578057
600	0.763981598
601	0.763857154
602	0.763539147
603	0.763110532
604	0.762654305
605	0.762253421
606	0.761943673
607	0.761669754
608	0.761377967
609	0.761014642
610	0.760526092
611	0.759581189
612	0.758051633
613	0.756187986
614	0.754240824
615	0.7524607
616	0.750950268
617	0.749542483
618	0.74808337
619	0.746418973
620	0.744395308
621	0.741604709
622	0.737980359
623	0.733879605
624	0.729659772
625	0.725678199
626	0.721335976
627	0.716394875
628	0.711753259
629	0.708309493
630	0.706961939
631	0.70708741
632	0.707408048
633	0.707840212
634	0.708300258
635	0.708704546
636	0.709108834
637	0.709568881
638	0.710001044
639	0.710321682
640	0.710447153
641	0.709324975
642	0.706457178
643	0.702591884
644	0.698477218
645	0.694861304
646	0.691245391
647	0.687130725
648	0.683265431
649	0.680397634
650	0.679275456
651	0.679332844
652	0.679479493
653	0.679677164
654	0.679887575
655	0.680072488
656	0.680210649
657	0.680327556
658	0.680455089
659	0.680625115
660	0.680869521
661	0.681686993
662	0.683321538
663	0.68542297
664	0.687641132
665	0.689625845
666	0.69165731
667	0.693968984
668	0.696140546
669	0.697751715
670	0.698382168
671	0.697161834
672	0.694043213
673	0.689839855
674	0.685365311
675	0.681433131
676	0.678240697
677	0.675245629
678	0.672151878
679	0.668663379
680	0.664484093
681	0.658908515
682	0.651851721
683	0.643948545
684	0.635833795
685	0.628142295
686	0.619711141
687	0.610117119
688	0.60110459
689	0.594417878
690	0.591801345
691	0.592378204
692	0.593852392
693	0.595839354
694	0.597954495
695	0.599813262
696	0.601368443
697	0.602876422
698	0.604407997
699	0.606033986
700	0.607825179
701	0.60987671
702	0.612167996
703	0.614596306
704	0.617058899
705	0.619453027
706	0.622150834
707	0.625220801
708	0.628104735
709	0.63024444
710	0.631081723
711	0.627187214
712	0.617234577
713	0.603820154
714	0.589540285
715	0.576991308
716	0.564442332
717	0.550162462
718	0.536748039
719	0.526795403
720	0.522900893
721	0.525431518
722	0.531898661
723	0.540615243
724	0.549894187
725	0.558048416
726	0.565334864
727	0.572878255
728	0.58029317
729	0.587194208
730	0.593195939
731	0.598256451
732	0.602752139
733	0.606925076
734	0.611017316
735	0.61527094
736	0.620392337
737	0.626220139
738	0.631694742
739	0.635756544
740	0.637345941
741	0.633833565
742	0.624857502
743	0.612759345
744	0.599880691
745	0.588563134
746	0.57911599
747	0.569978186
748	0.560685762
749	0.550774751
750	0.539781177
751	0.527051803
752	0.512704886
753	0.497433666
754	0.481931391
755	0.466891318
756	0.449981012
757	0.430738312
758	0.412661851
759	0.399250306
760	0.394002309
761	0.400232056
762	0.416152531
763	0.437610549
764	0.460452967
765	0.480526602
766	0.500600236
767	0.523442654
768	0.544900672
769	0.560821147
770	0.567050895
771	0.566005042
772	0.563332318
773	0.559729951
774	0.555895172
775	0.55252521
776	0.549155247
777	0.545320468
778	0.541718102
779	0.539045377
780	0.537999525
781	0.538281016
782	0.53900039
783	0.539969969
784	0.541002114
785	0.541909143
786	0.542816173
787	0.543848318
788	0.544817896
789	0.545537271
790	0.545818762
791	0.544336052
792	0.540546922
793	0.535439836
794	0.530003302
795	0.525225783
796	0.521248277
797	0.517411783
798	0.51350483
799	0.509315953
800	0.504633654
801	0.499144315
802	0.492893008
803	0.486206303
804	0.479410773
805	0.472832988
806	0.465455378
807	0.457060215
808	0.449173887
809	0.443322743
810	0.441033171
811	0.442708196
812	0.446988804
813	0.452758318
814	0.458900061
815	0.464297355
816	0.469182774
817	0.474300784
818	0.479302499
819	0.48383904
820	0.487561539
821	0.490486538
822	0.492985052
823	0.495239865
824	0.497433784
825	0.499749601
826	0.502187315
827	0.504625064
828	0.507062846
829	0.509500662
830	0.511938512
